antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'配件', '收纳具', '器具'})",frozenset({'装订机'}),0.17509727626459143,0.6549935149156939,0.1309987029831388,0.7481481481481482,1.1422222222222222,0.01631112255042974,1.3698786907759217,0.1509433962264152
"frozenset({'配件', '装订机', '器具'})",frozenset({'收纳具'}),0.17769130998702984,0.6251621271076524,0.1309987029831388,0.7372262773722628,1.1792561407759639,0.01991282566310197,1.4264663496181005,0.1848549208233126
"frozenset({'用具', '器具', '标签'})",frozenset({'椅子'}),0.15304798962386512,0.6523994811932555,0.12062256809338522,0.7881355932203389,1.208056744280082,0.02077413906510485,1.640674448767833,0.20334601261341353
"frozenset({'用品', '器具', '标签'})",frozenset({'椅子'}),0.14915693904020752,0.6523994811932555,0.11154345006485085,0.7478260869565218,1.1462702048578097,0.014233540418645427,1.3784158504405386,0.1499751843448668
"frozenset({'器具', '标签', '电话'})",frozenset({'椅子'}),0.1543450064850843,0.6523994811932555,0.11802853437094682,0.7647058823529411,1.1721436089346273,0.017333932215308157,1.4773022049286637,0.17366682397357236
"frozenset({'系固件', '标签', '器具'})",frozenset({'椅子'}),0.1556420233463035,0.6523994811932555,0.12710765239948119,0.8166666666666667,1.251789264413519,0.025566877116484213,1.8960028298549696,0.23822063387567
"frozenset({'纸张', '器具', '标签'})",frozenset({'椅子'}),0.14137483787289234,0.6523994811932555,0.11673151750972763,0.8256880733944955,1.2656173053422584,0.024498646627672052,1.9941292921018503,0.24442766028868748
"frozenset({'美术', '器具', '标签'})",frozenset({'椅子'}),0.1309987029831388,0.6523994811932555,0.10635538261997406,0.8118811881188118,1.2444540676731688,0.020891896756784933,1.8477711789200622,0.22604659628685825
"frozenset({'装订机', '器具', '标签'})",frozenset({'椅子'}),0.1815823605706874,0.6523994811932555,0.13618677042801555,0.75,1.1496023856858846,0.01772253259785242,1.390402075226978,0.15900686740623338
"frozenset({'器具', '标签', '椅子'})",frozenset({'装订机'}),0.19066147859922178,0.6549935149156939,0.13618677042801555,0.7142857142857143,1.0905233380480905,0.011304738401287928,1.2075226977950715,0.10256410256410252
"frozenset({'用具', '器具', '标签'})",frozenset({'装订机'}),0.15304798962386512,0.6549935149156939,0.11673151750972763,0.7627118644067796,1.1644571236784695,0.01648607683521157,1.4539559014267183,0.16675174408711926
"frozenset({'用品', '标签', '电话'})",frozenset({'器具'}),0.14785992217898833,0.48378728923476005,0.10376134889753567,0.7017543859649124,1.4505432482009315,0.03222859796010033,1.7308308537422754,0.3644977168949772
"frozenset({'用品', '器具', '标签'})",frozenset({'装订机'}),0.14915693904020752,0.6549935149156939,0.11154345006485085,0.7478260869565218,1.1417305208781747,0.013846622288839441,1.3681291649894898,0.14589832671582542
"frozenset({'系固件', '标签', '电话'})",frozenset({'器具'}),0.13748378728923477,0.48378728923476005,0.10116731517509728,0.7358490566037735,1.5210177550710708,0.03465440640871002,1.954233833611265,0.39714671293618653
"frozenset({'器具', '标签', '电话'})",frozenset({'装订机'}),0.1543450064850843,0.6549935149156939,0.1245136186770428,0.8067226890756303,1.2316498876778434,0.023418640369691865,1.7850335532622796,0.22240861451942745
"frozenset({'系固件', '标签', '器具'})",frozenset({'装订机'}),0.1556420233463035,0.6549935149156939,0.11154345006485085,0.7166666666666667,1.0941584158415842,0.009598934124665032,1.2176699473563746,0.101918336727039
"frozenset({'纸张', '器具', '标签'})",frozenset({'装订机'}),0.14137483787289234,0.6549935149156939,0.10246433203631647,0.7247706422018348,1.1065310200744845,0.00986473005731435,1.2535235624729788,0.1121266587632414
"frozenset({'美术', '器具', '标签'})",frozenset({'装订机'}),0.1309987029831388,0.6549935149156939,0.10376134889753567,0.7920792079207921,1.2092932065483777,0.017958047981212602,1.6593169044530915,0.19916044776119401
"frozenset({'用具', '器具', '用品'})",frozenset({'椅子'}),0.16342412451361868,0.6523994811932555,0.11802853437094682,0.7222222222222222,1.1070245195493704,0.0114107203238,1.2513618677042802,0.1155635062611806
"frozenset({'用具', '器具', '电话'})",frozenset({'椅子'}),0.16731517509727625,0.6523994811932555,0.12840466926070038,0.7674418604651163,1.1763373248878821,0.01924833583147864,1.4946822308690015,0.18002454451052574
"frozenset({'用具', '系固件', '器具'})",frozenset({'椅子'}),0.16342412451361868,0.6523994811932555,0.1297016861219196,0.7936507936507937,1.2165104610432642,0.023083872074772777,1.6845255911403776,0.21274418604651166
"frozenset({'用具', '纸张', '器具'})",frozenset({'椅子'}),0.1543450064850843,0.6523994811932555,0.1245136186770428,0.8067226890756303,1.2365471039310356,0.02381901652140414,1.7984548581740258,0.2262110173824131
"frozenset({'用具', '装订机', '器具'})",frozenset({'椅子'}),0.20622568093385213,0.6523994811932555,0.1556420233463035,0.7547169811320755,1.1568325893694438,0.02110049609633252,1.417140576673651,0.17079248366013072
"frozenset({'用具', '器具', '椅子'})",frozenset({'装订机'}),0.20492866407263294,0.6549935149156939,0.1556420233463035,0.759493670886076,1.1595438024815141,0.02141507735839218,1.4345006485084308,0.17305600870038074
"frozenset({'用具', '配件', '器具'})",frozenset({'椅子'}),0.14915693904020752,0.6523994811932555,0.11284046692607004,0.7565217391304349,1.1595989281701098,0.015530557279864618,1.4276449879562725,0.16176058312307265
"frozenset({'用品', '系固件', '器具'})",frozenset({'椅子'}),0.1582360570687419,0.6523994811932555,0.1219195849546044,0.7704918032786885,1.1810122869341328,0.018686463416890828,1.5145451176579579,0.1820804511031702
"frozenset({'用品', '纸张', '器具'})",frozenset({'椅子'}),0.14915693904020752,0.6523994811932555,0.11673151750972763,0.782608695652174,1.1995850981070102,0.019421607863522206,1.5989623865110247,0.19554539295392961
"frozenset({'用品', '装订机', '器具'})",frozenset({'椅子'}),0.19066147859922178,0.6523994811932555,0.13618677042801555,0.7142857142857143,1.094859414938938,0.011799320706344277,1.2166018158236058,0.10705128205128203
"frozenset({'用品', '器具', '椅子'})",frozenset({'装订机'}),0.1867704280155642,0.6549935149156939,0.13618677042801555,0.7291666666666666,1.1132425742574257,0.013853351299792566,1.2738700987728224,0.12508544087491447
"frozenset({'用品', '配件', '器具'})",frozenset({'椅子'}),0.15953307392996108,0.6523994811932555,0.11413748378728923,0.7154471544715447,1.0966396741502207,0.010058189122217343,1.2215675375208448,0.10485058922558922
"frozenset({'器具', '系固件', '电话'})",frozenset({'椅子'}),0.1621271076523995,0.6523994811932555,0.1245136186770428,0.768,1.177192842942346,0.018741977757254294,1.498278098304933,0.17964718782249742
"frozenset({'纸张', '器具', '电话'})",frozenset({'椅子'}),0.1517509727626459,0.6523994811932555,0.11673151750972763,0.7692307692307693,1.1790793699342408,0.017729261608805585,1.5062689148292263,0.1790519877675841
"frozenset({'美术', '器具', '电话'})",frozenset({'椅子'}),0.13488975356679636,0.6523994811932555,0.10116731517509728,0.75,1.1496023856858846,0.013165309929833238,1.390402075226978,0.15042478760619687
"frozenset({'装订机', '器具', '电话'})",frozenset({'椅子'}),0.20622568093385213,0.6523994811932555,0.1543450064850843,0.7484276729559749,1.147192317791365,0.01980347923511333,1.3817120622568095,0.16164112703905095
"frozenset({'器具', '椅子', '电话'})",frozenset({'装订机'}),0.19584954604409857,0.6549935149156939,0.1543450064850843,0.7880794701986755,1.2031866762835224,0.026064823927017144,1.6279993514915696,0.210002710761724
"frozenset({'配件', '器具', '电话'})",frozenset({'椅子'}),0.1504539559014267,0.6523994811932555,0.10765239948119326,0.7155172413793104,1.0967471035853842,0.009496316707629529,1.2218684903509807,0.10383518808056663
"frozenset({'纸张', '系固件', '器具'})",frozenset({'椅子'}),0.14785992217898833,0.6523994811932555,0.12062256809338522,0.8157894736842105,1.250444700219734,0.02415883157453809,1.8869742449508984,0.23503706976972547
"frozenset({'美术', '系固件', '器具'})",frozenset({'椅子'}),0.13748378728923477,0.6523994811932555,0.10635538261997406,0.7735849056603773,1.1857534041036797,0.016661031119993397,1.5352356247297876,0.18162479369154585
"frozenset({'装订机', '系固件', '器具'})",frozenset({'椅子'}),0.19714656290531776,0.6523994811932555,0.14656290531776914,0.743421052631579,1.1395181542324997,0.017944589959306312,1.3547507399647478,0.15250117946445169
"frozenset({'系固件', '椅子', '器具'})",frozenset({'装订机'}),0.20492866407263294,0.6549935149156939,0.14656290531776914,0.7151898734177216,1.091903747336759,0.012335959329857815,1.2113561031848972,0.10586265140250341
"frozenset({'配件', '系固件', '器具'})",frozenset({'椅子'}),0.1582360570687419,0.6523994811932555,0.1219195849546044,0.7704918032786885,1.1810122869341328,0.018686463416890828,1.5145451176579579,0.1820804511031702
"frozenset({'配件', '器具', '椅子'})",frozenset({'系固件'}),0.17380025940337224,0.5149156939040207,0.1219195849546044,0.7014925373134329,1.3623444490394379,0.0324271037832182,1.6250324254215307,0.3219212398543707
"frozenset({'纸张', '装订机', '器具'})",frozenset({'椅子'}),0.17769130998702984,0.6523994811932555,0.13488975356679636,0.7591240875912408,1.1635878161686812,0.018964035118708145,1.443068820500727,0.1709688182479979
"frozenset({'纸张', '器具', '椅子'})",frozenset({'装订机'}),0.1828793774319066,0.6549935149156939,0.13488975356679636,0.7375886524822695,1.1261006951759005,0.015104947337078026,1.3147544431591123,0.13704212454212453
"frozenset({'美术', '装订机', '器具'})",frozenset({'椅子'}),0.17120622568093385,0.6523994811932555,0.12840466926070038,0.7499999999999999,1.1496023856858846,0.01670981644940371,1.3904020752269772,0.15701617110067803
"frozenset({'美术', '器具', '椅子'})",frozenset({'装订机'}),0.16472114137483787,0.6549935149156939,0.12840466926070038,0.7795275590551181,1.1901301941217743,0.020513389890670378,1.5648508430609593,0.19126043039086504
"frozenset({'配件', '装订机', '器具'})",frozenset({'椅子'}),0.17769130998702984,0.6523994811932555,0.125810635538262,0.7080291970802919,1.08526940546502,0.009884917090173778,1.1905317769130994,0.09554782269342078
"frozenset({'配件', '器具', '椅子'})",frozenset({'装订机'}),0.17380025940337224,0.6549935149156939,0.125810635538262,0.7238805970149254,1.1051721590069454,0.011972592738387827,1.2494829459810004,0.11518231400411075
"frozenset({'用具', '器具', '用品'})",frozenset({'装订机'}),0.16342412451361868,0.6549935149156939,0.1297016861219196,0.7936507936507937,1.2116925978312119,0.022659944384724476,1.67195450463933,0.20883720930232558
"frozenset({'用具', '器具', '电话'})",frozenset({'装订机'}),0.16731517509727625,0.6549935149156939,0.13488975356679636,0.8062015503875969,1.2308542482155191,0.025299398931096603,1.7802334630350194,0.22524263120057506
"frozenset({'用具', '系固件', '器具'})",frozenset({'装订机'}),0.16342412451361868,0.6549935149156939,0.12321660181582361,0.753968253968254,1.151107967939651,0.016174860078628492,1.402284423245889,0.15691554467564256
"frozenset({'用具', '纸张', '器具'})",frozenset({'装订机'}),0.1543450064850843,0.6549935149156939,0.11673151750972763,0.7563025210084033,1.1546717696979782,0.01563653920237669,1.4157162663804284,0.1584014996591684
"frozenset({'用具', '美术', '器具'})",frozenset({'装订机'}),0.12840466926070038,0.6549935149156939,0.10246433203631647,0.797979797979798,1.2183018301830184,0.01836010638566317,1.7077821011673153,0.2055831826401447
"frozenset({'用具', '配件', '器具'})",frozenset({'装订机'}),0.14915693904020752,0.6549935149156939,0.11543450064850844,0.773913043478261,1.1815583297460182,0.01773767287249703,1.5259902224882775,0.18059742395176773
"frozenset({'用品', '纸张', '器具'})",frozenset({'电话'}),0.14915693904020752,0.4993514915693904,0.10635538261997406,0.7130434782608696,1.4279390175042348,0.031873642632321786,1.7446841960460637,0.3522270969660915
"frozenset({'纸张', '器具', '电话'})",frozenset({'用品'}),0.1517509727626459,0.5149156939040207,0.10635538261997406,0.7008547008547009,1.3611057288639155,0.028216425179286103,1.6215675375208454,0.31276571940031345
"frozenset({'用品', '器具', '电话'})",frozenset({'装订机'}),0.17639429312581065,0.6549935149156939,0.13229571984435798,0.75,1.145049504950495,0.01675860177881404,1.3800259403372244,0.15380577427821515
"frozenset({'配件', '器具', '电话'})",frozenset({'用品'}),0.1504539559014267,0.5149156939040207,0.10635538261997406,0.7068965517241379,1.3728393989403285,0.02888427951638599,1.654993514915694,0.3196797616831131
"frozenset({'用品', '纸张', '器具'})",frozenset({'装订机'}),0.14915693904020752,0.6549935149156939,0.11154345006485085,0.7478260869565218,1.1417305208781747,0.013846622288839441,1.3681291649894898,0.14589832671582542
"frozenset({'用品', '美术', '器具'})",frozenset({'装订机'}),0.13748378728923477,0.6549935149156939,0.10376134889753567,0.7547169811320754,1.1522510741640202,0.013710359817038192,1.4065649007283245,0.1531954887218045
"frozenset({'用品', '配件', '器具'})",frozenset({'装订机'}),0.15953307392996108,0.6549935149156939,0.11673151750972763,0.7317073170731708,1.1171214682443855,0.012238388671037173,1.2859332625869595,0.1247427983539096
"frozenset({'器具', '系固件', '电话'})",frozenset({'装订机'}),0.1621271076523995,0.6549935149156939,0.12321660181582361,0.76,1.1603168316831682,0.01702439771146337,1.4375270211846087,0.16490141763076416
"frozenset({'纸张', '器具', '电话'})",frozenset({'装订机'}),0.1517509727626459,0.6549935149156939,0.11932555123216602,0.7863247863247864,1.2005077430820006,0.019929648190484858,1.6146303501945531,0.19689868368568025
"frozenset({'美术', '器具', '电话'})",frozenset({'装订机'}),0.13488975356679636,0.6549935149156939,0.10894941634241245,0.8076923076923077,1.2331302361005332,0.020597502527584743,1.7940337224383918,0.21853359034768333
"frozenset({'配件', '器具', '电话'})",frozenset({'装订机'}),0.1504539559014267,0.6549935149156939,0.11284046692607004,0.75,1.145049504950495,0.014294101517223753,1.3800259403372244,0.14910941475826983
"frozenset({'纸张', '系固件', '器具'})",frozenset({'装订机'}),0.14785992217898833,0.6549935149156939,0.11024643320363164,0.7456140350877193,1.1383533090151121,0.013399143060455115,1.356232389641755,0.14262691377921033
"frozenset({'美术', '系固件', '器具'})",frozenset({'装订机'}),0.13748378728923477,0.6549935149156939,0.11024643320363164,0.8018867924528301,1.2242667662992712,0.020195444123134162,1.7414613056636397,0.21238390092879247
"frozenset({'配件', '系固件', '器具'})",frozenset({'装订机'}),0.1582360570687419,0.6549935149156939,0.11932555123216602,0.7540983606557378,1.151306606070443,0.01568196002631045,1.4030263726761785,0.1561264822134389
"frozenset({'收纳具', '复印机', '标签'})",frozenset({'椅子'}),0.16472114137483787,0.6523994811932555,0.125810635538262,0.7637795275590551,1.1707236893599036,0.018346648363756865,1.4715088629485515,0.1745853877185118
"frozenset({'用具', '复印机', '标签'})",frozenset({'收纳具'}),0.14267185473411154,0.6251621271076524,0.10376134889753567,0.7272727272727274,1.163334590720483,0.014568308713564515,1.3744055339386085,0.163767019667171
"frozenset({'用品', '复印机', '标签'})",frozenset({'收纳具'}),0.1569390402075227,0.6251621271076524,0.11024643320363164,0.7024793388429752,1.1236754569459209,0.012134089001263365,1.2598717394437238,0.13055203619909497
"frozenset({'复印机', '系固件', '标签'})",frozenset({'收纳具'}),0.14656290531776914,0.6251621271076524,0.10376134889753567,0.7079646017699115,1.1324496015863108,0.012135771254001657,1.283535746570766,0.13704407294832824
"frozenset({'收纳具', '复印机', '标签'})",frozenset({'装订机'}),0.16472114137483787,0.6549935149156939,0.11802853437094682,0.7165354330708661,1.093958057223045,0.01013725500091682,1.2171062112696351,0.10282574568288845
"frozenset({'用具', '收纳具', '复印机'})",frozenset({'椅子'}),0.19974059662775617,0.6523994811932555,0.14526588845654995,0.7272727272727273,1.1147659497560094,0.0149552268433705,1.27453523562473,0.128646677471637
"frozenset({'用具', '复印机', '椅子'})",frozenset({'收纳具'}),0.191958495460441,0.6251621271076524,0.14526588845654995,0.7567567567567568,1.2104968038577997,0.02526070711811601,1.5410001441129848,0.21520293510662689
"frozenset({'用品', '收纳具', '复印机'})",frozenset({'椅子'}),0.20881971465629054,0.6523994811932555,0.1504539559014267,0.7204968944099378,1.1043799315905807,0.014220082396739109,1.2436374117307964,0.11946014697569238
"frozenset({'用品', '复印机', '椅子'})",frozenset({'收纳具'}),0.19844357976653695,0.6251621271076524,0.1504539559014267,0.7581699346405228,1.2127573020909608,0.026394545463721372,1.5500052581764643,0.2188650820220957
"frozenset({'收纳具', '复印机', '电话'})",frozenset({'椅子'}),0.19974059662775617,0.6523994811932555,0.14396887159533073,0.7207792207792206,1.1048126823474733,0.013658209982151281,1.2448948813078748,0.11854804561449604
"frozenset({'复印机', '椅子', '电话'})",frozenset({'收纳具'}),0.20233463035019456,0.6251621271076524,0.14396887159533073,0.7115384615384615,1.1381662942866262,0.01747692369806253,1.299437959360138,0.1521863326741374
"frozenset({'收纳具', '复印机', '系固件'})",frozenset({'椅子'}),0.19974059662775617,0.6523994811932555,0.1517509727626459,0.7597402597402596,1.1645322867986883,0.021440311149466457,1.446769726925368,0.17655044397345843
"frozenset({'复印机', '系固件', '椅子'})",frozenset({'收纳具'}),0.20492866407263294,0.6251621271076524,0.1517509727626459,0.740506329113924,1.1845028625453016,0.02363733322566916,1.4444971687070953,0.19591193653183867
"frozenset({'纸张', '复印机', '收纳具'})",frozenset({'椅子'}),0.1867704280155642,0.6523994811932555,0.13878080415045396,0.7430555555555556,1.138957919151756,0.016931873810857603,1.352823640761384,0.15002459419576986
"frozenset({'纸张', '复印机', '椅子'})",frozenset({'收纳具'}),0.1880674448767834,0.6251621271076524,0.13878080415045396,0.7379310344827587,1.180383459722421,0.021208160271582885,1.4303024097208001,0.18821474425965184
"frozenset({'收纳具', '美术', '复印机'})",frozenset({'椅子'}),0.185473411154345,0.6523994811932555,0.14137483787289234,0.7622377622377622,1.168360466571202,0.020372080660654282,1.4619668879224839,0.17691228890317293
"frozenset({'椅子', '美术', '复印机'})",frozenset({'收纳具'}),0.1932555123216602,0.6251621271076524,0.14137483787289234,0.7315436241610738,1.170166253585452,0.020558810714604137,1.3962710765239945,0.18025605475087755
"frozenset({'收纳具', '复印机', '装订机'})",frozenset({'椅子'}),0.23994811932555124,0.6523994811932555,0.17380025940337224,0.7243243243243243,1.1102466283380794,0.017258230842085248,1.2609038427303472,0.13064795476542201
"frozenset({'收纳具', '复印机', '椅子'})",frozenset({'装订机'}),0.2438391699092088,0.6549935149156939,0.17380025940337224,0.7127659574468085,1.0882030756267116,0.014087184430414457,1.2011336888120285,0.10719131614654005
"frozenset({'复印机', '装订机', '椅子'})",frozenset({'收纳具'}),0.245136186770428,0.6251621271076524,0.17380025940337224,0.708994708994709,1.134097345715603,0.020550399450912693,1.288079235939158,0.15663948299738412
"frozenset({'收纳具', '复印机', '设备'})",frozenset({'椅子'}),0.1309987029831388,0.6523994811932555,0.10505836575875487,0.8019801980198019,1.2292777985552032,0.019594879895565742,1.755382619974059,0.21463055094895883
"frozenset({'设备', '复印机', '椅子'})",frozenset({'收纳具'}),0.14267185473411154,0.6251621271076524,0.10505836575875487,0.7363636363636364,1.177876273104489,0.015865325574783706,1.4217988282123535,0.176145383911395
"frozenset({'配件', '收纳具', '复印机'})",frozenset({'椅子'}),0.1828793774319066,0.6523994811932555,0.12840466926070038,0.7021276595744681,1.076223510003807,0.009094258303178948,1.1669445988512137,0.08667628667628664
"frozenset({'配件', '复印机', '椅子'})",frozenset({'收纳具'}),0.17639429312581065,0.6251621271076524,0.12840466926070038,0.7279411764705881,1.1644038320722478,0.018129637760517847,1.377782451712412,0.1714308438717886
"frozenset({'用具', '复印机', '用品'})",frozenset({'收纳具'}),0.16601815823605706,0.6251621271076524,0.13229571984435798,0.796875,1.274669346473029,0.028507454903009724,1.8453556819315575,0.2583783124447291
"frozenset({'用具', '复印机', '电话'})",frozenset({'收纳具'}),0.16731517509727625,0.6251621271076524,0.12710765239948119,0.7596899224806202,1.2151886519347679,0.022508541638278645,1.55980921300364,0.21266450505435813
"frozenset({'用具', '复印机', '系固件'})",frozenset({'收纳具'}),0.1543450064850843,0.6251621271076524,0.11802853437094682,0.7647058823529411,1.223212106419331,0.021537881808287113,1.593060959792477,0.21578574799433695
"frozenset({'用具', '纸张', '复印机'})",frozenset({'收纳具'}),0.1517509727626459,0.6251621271076524,0.11413748378728923,0.7521367521367521,1.2031067134801574,0.019268522864338097,1.5122769354622299,0.19902001668056718
"frozenset({'用具', '美术', '复印机'})",frozenset({'收纳具'}),0.1504539559014267,0.6251621271076524,0.10635538261997406,0.7068965517241379,1.1307411646873657,0.012297267516877208,1.278858625162127,0.136101284676969
"frozenset({'用具', '收纳具', '复印机'})",frozenset({'装订机'}),0.19974059662775617,0.6549935149156939,0.14267185473411154,0.7142857142857142,1.0905233380480903,0.01184305927753973,1.2075226977950708,0.10372771474878437
"frozenset({'用具', '复印机', '装订机'})",frozenset({'收纳具'}),0.19066147859922178,0.6251621271076524,0.14267185473411154,0.7482993197278912,1.1969684139215853,0.0234775192155319,1.4892207382479759,0.2033216783216783
"frozenset({'用具', '配件', '复印机'})",frozenset({'收纳具'}),0.15304798962386512,0.6251621271076524,0.11413748378728923,0.7457627118644067,1.1929108938743933,0.018457677044483797,1.4743623000432333,0.19093693442851165
"frozenset({'用品', '复印机', '电话'})",frozenset({'收纳具'}),0.17250324254215305,0.6251621271076524,0.1297016861219196,0.7518796992481204,1.2026955355192963,0.021859192081299925,1.510710214990371,0.20366771159874622
"frozenset({'用品', '复印机', '系固件'})",frozenset({'收纳具'}),0.1582360570687419,0.6251621271076524,0.1245136186770428,0.7868852459016394,1.258689885041834,0.025590428654820252,1.7588546343410165,0.24415767847971245
"frozenset({'用品', '纸张', '复印机'})",frozenset({'收纳具'}),0.1582360570687419,0.6251621271076524,0.125810635538262,0.7950819672131147,1.2718012380110197,0.026887445516039443,1.8292088197146563,0.25388782107286395
"frozenset({'用品', '美术', '复印机'})",frozenset({'收纳具'}),0.1556420233463035,0.6251621271076524,0.11154345006485085,0.7166666666666667,1.146369294605809,0.014241951682336856,1.3229571984435797,0.1512163755224521
"frozenset({'用品', '收纳具', '复印机'})",frozenset({'装订机'}),0.20881971465629054,0.6549935149156939,0.1569390402075227,0.7515527950310559,1.1474202078592952,0.020163481321106708,1.388651102464332,0.16238992006503175
"frozenset({'用品', '复印机', '装订机'})",frozenset({'收纳具'}),0.20363164721141375,0.6251621271076524,0.1569390402075227,0.7707006369426751,1.2328012263128683,0.029636246490400225,1.6347096123360711,0.2371254744663095
"frozenset({'用品', '配件', '复印机'})",frozenset({'收纳具'}),0.16472114137483787,0.6251621271076524,0.1219195849546044,0.7401574803149606,1.1839448492174993,0.01894216583311044,1.4425578744644894,0.18600502180520684
"frozenset({'复印机', '系固件', '电话'})",frozenset({'收纳具'}),0.15953307392996108,0.6251621271076524,0.11802853437094682,0.7398373983739838,1.1834328509260197,0.018294498528869982,1.4407830739299612,0.18442205942205944
"frozenset({'纸张', '复印机', '电话'})",frozenset({'收纳具'}),0.1504539559014267,0.6251621271076524,0.10765239948119326,0.7155172413793104,1.1445306910859923,0.013594284378096413,1.3176119168337068,0.1486434286765384
"frozenset({'复印机', '装订机', '电话'})",frozenset({'收纳具'}),0.19584954604409857,0.6251621271076524,0.13878080415045396,0.7086092715231789,1.1334808056937156,0.016343085352457196,1.2863754274260113,0.14644256858607185
"frozenset({'配件', '复印机', '电话'})",frozenset({'收纳具'}),0.1556420233463035,0.6251621271076524,0.11154345006485085,0.7166666666666667,1.146369294605809,0.014241951682336856,1.3229571984435797,0.1512163755224521
"frozenset({'纸张', '复印机', '系固件'})",frozenset({'收纳具'}),0.1517509727626459,0.6251621271076524,0.11673151750972763,0.7692307692307693,1.2304500478774338,0.021862556586776494,1.6242974492001732,0.22079510703363925
"frozenset({'美术', '系固件', '复印机'})",frozenset({'收纳具'}),0.1543450064850843,0.6251621271076524,0.11673151750972763,0.7563025210084033,1.2097702151399978,0.02024086494706792,1.538127823247909,0.2050443081117928
"frozenset({'装订机', '系固件', '复印机'})",frozenset({'收纳具'}),0.191958495460441,0.6251621271076524,0.14526588845654995,0.7567567567567568,1.2104968038577997,0.02526070711811601,1.5410001441129848,0.21520293510662689
"frozenset({'收纳具', '复印机', '系固件'})",frozenset({'装订机'}),0.19974059662775617,0.6549935149156939,0.14526588845654995,0.7272727272727273,1.1103510351035104,0.01443709299997814,1.2650237786424559,0.1241896272285252
"frozenset({'配件', '复印机', '系固件'})",frozenset({'收纳具'}),0.15304798962386512,0.6251621271076524,0.11543450064850844,0.7542372881355932,1.2064666994866025,0.019754693905703002,1.5252023793550695,0.20205791764888067
"frozenset({'纸张', '美术', '复印机'})",frozenset({'收纳具'}),0.14785992217898833,0.6251621271076524,0.11284046692607004,0.7631578947368421,1.2207359685520858,0.02040404346268175,1.582648796656579,0.2121975541909411
"frozenset({'纸张', '复印机', '装订机'})",frozenset({'收纳具'}),0.17769130998702984,0.6251621271076524,0.12840466926070038,0.7226277372262773,1.1559045340279248,0.01731879194066356,1.3513891733224106,0.1640219226970014
"frozenset({'配件', '纸张', '复印机'})",frozenset({'收纳具'}),0.14137483787289234,0.6251621271076524,0.10505836575875487,0.7431192660550459,1.188682477444897,0.016676171394637992,1.459190290902353,0.1848681511319981
"frozenset({'收纳具', '美术', '复印机'})",frozenset({'装订机'}),0.185473411154345,0.6549935149156939,0.13229571984435798,0.7132867132867132,1.088998130582289,0.010811838348969871,1.2033153016355063,0.10033408267765703
"frozenset({'配件', '复印机', '美术'})",frozenset({'收纳具'}),0.14267185473411154,0.6251621271076524,0.10376134889753567,0.7272727272727274,1.163334590720483,0.014568308713564515,1.3744055339386085,0.163767019667171
"frozenset({'配件', '收纳具', '复印机'})",frozenset({'装订机'}),0.1828793774319066,0.6549935149156939,0.13229571984435798,0.723404255319149,1.104444912576364,0.012510913614639643,1.2473311383817223,0.11573295985060698
"frozenset({'配件', '复印机', '装订机'})",frozenset({'收纳具'}),0.17898832684824903,0.6251621271076524,0.13229571984435798,0.7391304347826086,1.182302002525708,0.02039899670446689,1.436878512753999,0.18780782455162165
"frozenset({'用具', '复印机', '标签'})",frozenset({'椅子'}),0.14267185473411154,0.6523994811932555,0.10894941634241245,0.7636363636363637,1.1705042472438099,0.015870372332998567,1.470617579566996,0.1699085080325625
"frozenset({'用品', '复印机', '标签'})",frozenset({'椅子'}),0.1569390402075227,0.6523994811932555,0.12062256809338522,0.768595041322314,1.1781049241739645,0.018235619683029947,1.50213081341486,0.17932175351530197
"frozenset({'复印机', '标签', '电话'})",frozenset({'椅子'}),0.14915693904020752,0.6523994811932555,0.11673151750972763,0.782608695652174,1.1995850981070102,0.019421607863522206,1.5989623865110247,0.19554539295392961
"frozenset({'复印机', '系固件', '标签'})",frozenset({'椅子'}),0.14656290531776914,0.6523994811932555,0.11932555123216602,0.8141592920353983,1.2479459526029664,0.023707987840677208,1.870421839293435,0.23280362098585963
"frozenset({'纸张', '复印机', '标签'})",frozenset({'椅子'}),0.13229571984435798,0.6523994811932555,0.10246433203631647,0.7745098039215685,1.1871710911004558,0.01615467304576905,1.5415327355777357,0.18169949480615313
"frozenset({'美术', '标签', '复印机'})",frozenset({'椅子'}),0.13878080415045396,0.6523994811932555,0.11154345006485085,0.8037383177570093,1.2319726500808235,0.02100292543751188,1.7711074053486502,0.21863617259736617
"frozenset({'复印机', '装订机', '标签'})",frozenset({'椅子'}),0.17639429312581065,0.6523994811932555,0.13618677042801555,0.7720588235294117,1.1834142205589988,0.021107225107285646,1.524957114765072,0.1881814773153354
"frozenset({'复印机', '标签', '椅子'})",frozenset({'装订机'}),0.1893644617380026,0.6549935149156939,0.13618677042801555,0.7191780821917808,1.0979926759799268,0.012154276034122807,1.2285596785928947,0.11009523809523804
"frozenset({'配件', '复印机', '标签'})",frozenset({'椅子'}),0.13618677042801555,0.6523994811932555,0.10246433203631647,0.7523809523809524,1.1532519170690145,0.013616153663694133,1.4037713259503142,0.15383738168548303
"frozenset({'用具', '复印机', '标签'})",frozenset({'装订机'}),0.14267185473411154,0.6549935149156939,0.10246433203631647,0.7181818181818181,1.0964716471647165,0.00901519242447947,1.2242165599765698,0.10262548114670907
